"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_GMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_GAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_GSCIIMP","CHL_HM208_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX10","EEXP_HK76","EPAL_PCOPH10","EPEL_KMHSCPH10","A_GMTHIMP_1","U.TX_1","Y.R2_1","A_GMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_GAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_GMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_GAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_GSCIIMP_3","U.TX_3","Y.R2_3","A_GMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_GAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_GSCIIMP_4","CHL_HM208_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX10_4","U.TX_4","Y.R2_4","A_GMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_GAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_GSCIIMP_5","CHL_HM208_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX10_5","EEXP_HK76_5","EPAL_PCOPH10_5","EPEL_KMHSCPH10_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.50_5",68.97764,61.93622,12.5755083894412,13.140592141729,-0.0137709718019796,-0.54783522153381,-0.602177916188445,0.0557416940009046,500,500,12.8611541684286,0.547495186496185,1.03657255344342,1.0662833280859,0.478006681514512,1.58170995670996,1.16385767785958,0.49971412235569,1.0135312954666,0.495967741935504,0.665328015322428,1.16255082481047,1.09916318124199,1.03647831639666,0.896928468360965,0.852584790379002,0.913957856962227,1.25321669749112,1.04021277468536,1.15052031803804,1.15367998929945,1.06212256804004,0.998701733456957,0.884346842829677,1.72390387412279,0.812081669593848,0.877203471747391,-0.00781708201128007,0.0209499286102735,0.0018128594802535,0.0377154125786807,0.0324278998905085,0.0194785750872866,0.00353734886168807,0.0110681075174219,0.0145104731843188,1.76196486104105,0.814914934238166,0.756603176161772,0.0103158443381357,0.0127719114775732,0.00418728686602524,0.0411186966452213,0.03518965722227,0.0145740123781167,0.00562803806399337,0.00445221953625754,0.00743251273710094,0.166785736358192,1.6708868311555,0.825883104971585,0.740390885886291,0.00793877065464468,0.0183003858590991,0.00729842791934491,0.0340103568331957,0.0360830707634517,0.0127854044102576,0.00565068509185782,-0.00295734847150329,-0.00202048154232945,0.156814238189058,0.0196070191100569,-0.0075530667645191,-4.79681865666654e-05,0.0127918991384035,-0.0222479984325992,0.0477115007785633,1.67652765076086,0.828047949919213,0.742611565425451,0.00349491244270833,0.0148132625922967,0.00537885839943045,0.0339333805867331,0.0482013860373595,0.0180459530283824,0.00718753232165991,-0.00351444573538237,0.000212857563357157,0.150946315437657,0.0213928982873706,-0.00979854614646521,0.00124467010208275,0.0126867855543157,-0.0188203165516176,0.0237836774730789,0.055985812212651,-0.0314854979687423,-0.0169881871890751,1.62889240838936,0.82951500783305,0.134039593301402,0.136998968985715,0.129917331623096,0.130355925199651,0.126652117458319,0.413455593194783,0.41049621751047,0.417577854873089,0.417139261296534,0.420843069037866
"ES.50_6",69.54362,63.18184,11.5695512500639,12.6979215873969,0.0855370515437656,-0.542427108607048,-0.205024594748688,0.226694232333008,500,500,12.14684586153,0.523739254825672,1.03961885326144,1.04101722723544,0.700374538764461,1.14247720364179,0.93603957018601,0.881291547970164,0.971826435793321,0.663978531290398,0.248497198821948,1.06606140650699,1.09829916778924,1.03962454702075,0.784482759480783,0.91386142642307,0.816980632391195,1.2528263069581,1.06013193799295,1.16332556657778,1.13186046803592,1.14224954160835,0.993512003533547,0.877512018641159,1.22841413567619,0.792459992524474,0.853830880174223,0.00727558315433707,0.031614377307145,-0.0279510108205549,0.0319987759734077,0.025574796100208,0.00692982639210245,0.0062631576620867,0.0382553347473134,0.0275902954415831,1.30985090019684,0.799285816746192,0.763923288894433,0.0180227302928565,0.0187745623874127,-0.0279279786196873,0.0335338443872193,0.0254952390127741,0.00519157650688441,0.00508117604744947,0.0279954559200101,0.0286650225319839,0.126988709400549,1.22355040570098,0.806005296176535,0.733062498710491,0.015100232319171,0.0279339899738331,-0.0190918379787654,0.0324452653418266,0.0246447176381016,0.00246709677043567,0.00510059056895538,0.0169373089956606,0.0112466365079067,0.111726057183019,0.00438934357594419,-0.0114143137363321,-0.0230590282483845,0.0160431983517594,-0.0523221160814832,0.0903190112991073,1.23283821196376,0.81325343893539,0.73234361978643,0.00950092354253793,0.0252986437852474,-0.0256997712490374,0.0325696226677433,0.0423952284263248,0.00473620529712366,0.0065762424640901,0.0170533069311274,0.0108095881617694,0.106340432383613,0.00592875978638965,-0.0136392900725029,-0.022688132199965,0.0153656321928746,-0.0544084597360401,0.0494470288669038,0.0871735634333399,-0.0380084786404102,-0.00279691877788601,1.2514654529437,0.815856646879876,0.101130297501072,0.107834652314577,0.100729886560598,0.101494513556664,0.103028017907694,0.422608957324601,0.415904602511095,0.423009368265074,0.422244741269008,0.420711236917979
"ES.50_7",69.27284,62.59072,12.4346914169862,12.9286985878685,-0.00919030901822056,-0.504801052885509,-0.210735034703836,0.0747141021024245,500,500,12.6841002402934,0.526810721565649,1.04352419583705,0.976244021412052,0.578891959468355,1.36742192090029,1.07139032661061,1.15794045640051,0.984335288420659,1.00000000000012,0.665328015322375,1.28897265527297,1.14444660454129,1.03992128283048,1.18886250797312,0.942257654111686,0.968454990374375,1.31221826113652,0.931121313844685,1.18643274077572,1.19740106716007,1.17936578431689,1.10915173702514,0.895947405898816,0.502186464044022,0.81212496038806,0.884641257419919,-0.0380728173704949,0.0166961167441134,-0.0186060505919677,0.0205427476618888,0.0458823605296365,0.00591598973226797,-0.0079742718789742,-0.00532698669479247,0.0412913856139859,0.488666881253874,0.817753714248888,0.777758496578333,-0.0283090947446332,-0.00428068487034182,-0.0234519115653831,0.0219059505272798,0.0490260495754383,0.00521812883676787,-0.0126278998562308,-0.019137749172417,0.0415370637614514,0.151646891915693,0.501101657014705,0.826796676440885,0.757706213861695,-0.0308225445700663,0.00529539667632589,-0.0179328777286097,0.0182652464377132,0.049032095727643,0.00939605416944854,-0.0125796343258954,-0.0231577717644019,0.0289573437600692,0.136916644397637,0.0206889668212588,-0.00695321688686327,6.71718373089284e-05,0.0283592137887175,-0.0323718406856123,0.0496906248574146,0.490308364185507,0.829967931307754,0.752549229470274,-0.0352354019288531,0.00161455051307816,-0.0225617012330606,0.0195043372802832,0.0669536381684845,0.0153689082532245,-0.00811021952455684,-0.0232669157374602,0.0268360284361359,0.130753385286327,0.0201088563335796,-0.00867651882408439,-0.000706891209263818,0.0296811996759508,-0.0315159927848753,0.0147834779523706,0.0666299269647592,-0.0119051519727541,-0.0175909455023104,0.510373919286049,0.831596891933283,0.0395918082110967,0.0385259397195185,0.0395062832618479,0.0386553523621605,0.0402372978466971,0.487218913354553,0.488284781846131,0.487304438303802,0.488155369203489,0.486573423718952
"ES.50_8",69.94842,62.98466,12.926778830221,13.1930146727999,0.193202354200657,-0.551059682332544,-0.483031763077333,0.249914023576895,500,500,13.0605751611896,0.533189382095002,1.03881497914254,0.908447265625044,0.780040221907367,1.279587668573,0.666266203741719,0.999999999999979,0.961347442772638,1.25252525115217,4.66438194507098e-07,1.13235238074615,1.09093980678745,1.04057171523472,0.834952372086981,0.706856218768279,0.87399400898369,1.40393782843896,1.12914343045215,1.25996891905416,1.18046620348869,1.08278099125441,1.14521823341816,0.897714904828876,1.1165194953952,0.825501143548508,0.871070571811559,-0.0128193885008077,0.0257743127630723,0.00996356893061932,0.0152702601226094,0.0289165083904553,0.0224838279317686,0.0120189844593753,0.0460173089986607,0.0329331166284381,1.18674124321835,0.831772404398758,0.759248174764013,-0.00372486880393647,0.0073734498275067,0.00139113071567919,0.0131758059472266,0.0247383428687507,0.017082526075748,0.00666475820745367,0.0341357512389531,0.0353898804306452,0.153977370328214,1.07899544351301,0.841034150977806,0.730872913463189,-0.00877968606298985,0.0178762631665473,0.00568514192770752,0.00779491453489706,0.0315197043094266,0.0167321320063889,0.00534974318108753,0.0267597387817503,0.0263741032810998,0.138095278451331,0.0227033772512868,-0.00948584545725184,-0.0141155072565119,0.0319614552755537,-0.0176584645024075,0.0536703987630157,1.05046835188643,0.845029688417049,0.729756288551444,-0.012720760131765,0.0200561068012279,0.00475700813533058,0.0106287468944431,0.0449490859674885,0.0200039725844159,0.00736233510112717,0.0263798513239733,0.0271884288456846,0.131154742357774,0.021692796713647,-0.0106830152606632,-0.0148908779138923,0.0326453315648806,-0.012573062153299,0.0281509024799904,0.0488171232260871,-0.00882718836714637,-0.0235354395389748,1.10427312412262,0.84626857065268,0.0854877738243116,0.0908643936864923,0.0826146957692434,0.0804304817300825,0.084550114408747,0.44770160827069,0.44232498840851,0.450574686325758,0.452758900364919,0.448639267686255
"ES.50_9",69.17414,62.3336,12.94605252625,13.3503401081023,-0.0122976293835591,-0.524150098922442,-0.361085450458391,-0.113243638502326,500,500,13.1497501309802,0.520203040503713,1.0354288830874,1.0161381424998,0.646441317776071,1.65285515320333,0.561329031527713,1.11422479438989,0.971383697337236,1.14518002319179,0.597585645751282,1.1122438814378,1.13176649810358,1.03986484558991,1.52334936716893,0.896438395554456,0.922632057111789,1.33285227871093,0.946524213519423,1.16367448178304,1.12559771647275,1.14043232982914,1.07430650293842,0.885875437036698,1.59042339241285,0.810863958691154,0.870854520388,-0.00134775641659592,0.0289883113419267,0.00979854140149816,-0.00462552428841769,-0.00289529607207584,-0.00247728433882247,-0.0122747343974557,0.00695462767859114,0.029693163143597,1.54373038572857,0.81265916260728,0.759665299120065,0.00862346363691132,0.0154702802959523,0.00446880814307551,-0.00427716644642387,-0.00395101945969633,-0.00664497704229966,-0.0143215940542958,-0.00460978090393534,0.0329573784318356,0.151760598989258,1.40357578215398,0.821643721434047,0.734869483001486,0.00274143301102979,0.0308573225371192,0.0140904809258485,-0.006316076917847,-0.00204337898704169,-0.00678487709589557,-0.0178493284235187,-0.00798322687229545,0.019325447684066,0.141414756294901,0.0115332392204204,-0.0179520564108153,-0.0109695673318594,0.0122371335635231,-0.0157875776814622,0.0650129347536331,1.35994006429182,0.825811360310899,0.730189965126453,0.000506268874050415,0.0320638120153048,0.0119575351839913,-0.0035053508482818,0.00422436238522218,-0.00864180600763337,-0.0143059446654038,-0.00905526588182404,0.0163948359028244,0.136699333682556,0.00955204292364618,-0.0179184657308152,-0.0098355255122825,0.0114299736725973,-0.0174313297096098,0.035426546448136,0.0478694348620836,0.00283921792760194,0.00586009035409431,1.38397245971211,0.826882515192554,0.120947042838927,0.11739617637993,0.106737829097392,0.103419460502741,0.105247053816752,0.399255997664786,0.402806864123783,0.413465211406321,0.416783580000972,0.414955986686961
"ES.50_10",69.28068,62.56508,12.627342503274,12.6593090176047,-0.0151649446953498,-0.619967701511864,-0.330191799215622,0.189686862081583,500,500,12.643335863177,0.531157288920782,1.04059929713934,1.20224402939858,0.920725520040951,1.02192165201569,0.902098997495906,1.28860028651374,1.0036525281152,1.60975587835249,0.248497198821948,1.21662916365511,1.1584807001671,1.04162752105741,1.36231883237213,0.820237083540459,0.903552715555537,1.43372103870802,1.21484054710941,1.13291567390762,1.16466919909906,1.12065671401402,1.10491693825314,0.902677638326298,1.06515699705753,0.834105430130004,0.897041214124367,0.0181463750909016,0.0125468081635753,-0.0017511509433199,-0.00456353278973136,0.00805598781177776,-0.00421273525925878,0.0198084272820045,-0.00721858341450721,0.0141766302680328,1.08623161510813,0.835198797319141,0.801457547458992,0.0295859596551795,-0.0041500580885173,-0.00359532227298015,-0.00347061979655631,0.00930248188104106,-0.0065123084366458,0.0243409501678732,-0.0150053376571483,0.0112686372321119,0.138693451705736,0.94626455533838,0.84338035766661,0.779712254772918,0.0275865067477742,0.00474660986009392,0.0024420615236357,-0.00744234746760689,0.00836111763546761,-0.0099558127821792,0.0190898184992895,-0.0204137235503129,-0.00253747054678647,0.126734812469357,0.020346243741327,-0.0179623767034063,-0.00795004970933733,0.0118804445501967,-0.0448948047978232,0.065298996611623,1.03418709018168,0.847911185913299,0.774517013901133,0.0275272450255342,0.00739662388411379,0.00145790580061761,-0.00516818923198632,0.010690454378112,-0.0103914671378113,0.0194686762074659,-0.0225307560132939,-0.00533605907565441,0.127360609459094,0.0194332239857472,-0.0165977311232909,-0.00612451779509206,0.0115607228724919,-0.0436563619097447,0.0456109393571247,0.0191962907820241,0.0187692560688233,0.00687816320771692,1.02352554441303,0.848511568127399,0.084246515997391,0.085913371823944,0.0748429501184351,0.0817970115935692,0.0809537574172958,0.446910772923391,0.445243917096838,0.456314338802347,0.449360277327213,0.450203531503486
"ES.50_11",69.66978,63.43608,12.2443532996665,13.0608795179024,-0.0778551470041671,-0.36052171274689,-0.244829345047197,-0.0466536006677347,500,500,12.6592014263976,0.492424426315009,1.03649940403728,0.858694035402025,1.05273149124655,1.04290004290004,0.773802896277338,0.671418482175015,0.945078547298891,1.60975587835249,1.50301802565175,1.09072632813221,0.981345096078757,1.04121749302096,0.883861376948221,0.937708641764795,0.864688400418413,1.40610878937835,0.996065242834316,1.16955205912223,1.23107628239185,1.1758934629503,1.03134613206935,0.904359834594143,1.06849749815634,0.835815024316491,0.889038147588272,0.0100708425896221,-0.00320506007575152,-0.0298911051177922,0.014641809593873,0.0325768881718295,0.0094645367813923,0.017644524021519,0.0331079081919619,0.0244038174755817,1.16000863841455,0.840375030747199,0.804949327671304,0.0199549094736273,-0.018168369814199,-0.0308888018727968,0.015519262321236,0.0319504658188748,0.00391585865442688,0.0181999239877959,0.024792197840644,0.0268884910919731,0.120345140351525,1.00109057315592,0.846345088822285,0.786881942825786,0.0158976153749546,-0.0103084282947804,-0.0272231623151281,0.0134182348658787,0.0333788897990116,0.00213456344852423,0.016947904820205,0.0183625073188218,0.0154445147525511,0.110303321617831,0.0125961653190788,-0.0157297087760273,-0.0015607799890039,-0.00656986465605869,-0.0319471973042723,0.0660277499170598,0.99123861192791,0.849932510296121,0.785015143333816,0.0135963549679664,-0.00962101770929074,-0.0290991663929582,0.0141414080345849,0.0397373840593275,0.00405984814629512,0.0194177069088928,0.017727684074688,0.0147096165866501,0.107343898439519,0.0118614241387188,-0.0162712516166556,-0.00152999975726203,-0.00585789123851553,-0.0329245476690975,0.0463868253890323,0.0385867895618379,-0.0127844392154988,-0.0051444117575919,0.9571347582508,0.850426597442685,0.0844048105537096,0.091633634645835,0.0790800730185389,0.0783018279384453,0.0756078307005157,0.408019615761299,0.400790791669174,0.41334435329647,0.414122598376564,0.416816595614493
"ES.50_12",69.00518,62.37286,12.8982598509242,13.0136743566497,-0.109340753065259,-0.554611993752875,-0.311313555201755,-0.0403090375987003,500,500,12.9560956202647,0.511907305594931,1.03760959664251,1.04925380485642,0.624624624624624,1.48409218093435,0.879749879758356,0.908424908426748,0.992988603303386,0.855407750219193,2.51515151514605,1.1905345724012,1.19943124251397,1.03551431187147,1.28860028651373,0.977744932018538,1.00264182009073,1.54203520290492,0.931668440871387,1.18198323457307,1.14242420634472,1.24376218456397,0.985231881236585,0.896772373876245,1.0509217917093,0.822175632937019,0.890986527540428,-0.026003227483699,0.011844001517351,0.0136215196797147,0.00912993607229345,0.0108182541126569,0.00463585547370896,0.017068428495822,0.00891447799949885,0.0125900220920001,1.01506265487141,0.823840843879821,0.794546855474044,-0.0135619764212351,0.00249610519110654,0.0119272453762406,0.0124239896623558,0.00979802781111137,0.00282742138876368,0.0153401477067986,-0.000976896564599126,0.0130888261690862,0.133267082076693,1.00964443093862,0.831151860356985,0.778122120431561,-0.0156925751634146,0.00830682504179518,0.017069367451423,0.00659922146321801,0.00972571292433424,-0.000545381400778342,0.0127212710747767,-0.0041192389339556,0.00330720205300713,0.122159504813192,0.0198381913015226,-0.00288816253353123,-0.0121971338632799,0.00381848074729856,-0.0287716743418394,0.0477105572518692,0.999512309993722,0.833370102201145,0.78174169137228,-0.0152053651242884,0.00523927922994707,0.0162337795243011,0.00528554578919288,0.00805786833963695,0.000880032596141345,0.011311762086919,-0.00142414504165018,0.00703939938402852,0.122951038352202,0.0223319593608879,-0.00230464283632479,-0.0121016836574502,0.00610628647261172,-0.0286285852741217,0.0639835490901582,-0.00743540399411918,-0.0373393334487952,0.000400717213344525,1.03102081037396,0.834591487382529,0.0811140811638919,0.0783463386364437,0.0779281398139284,0.0771461047593981,0.0795780488653799,0.430793224431039,0.433560966958487,0.433979165781002,0.434761200835533,0.432329256729551
"ES.50_13",69.12692,63.11922,12.5854058414494,12.9358164290071,0.0994282164773809,-0.50610069813814,-0.358857136241857,0.127802847997714,500,500,12.7618138773248,0.470755964453807,1.03377724622351,1.10084033613439,0.899274778406767,1.16711229944941,1.02115238175819,1.09796238244333,1.00200196995315,0.748490950183558,0.665328015322394,1.11522541912183,1.09810389880155,1.03230381397658,0.896928468360963,0.952666024307606,0.957096263706392,1.28482627711542,1.00848905382974,1.11882829806904,1.14715799567678,1.03690520834883,0.982941800727468,0.89323492298885,1.10318302020763,0.815410715890221,0.883783819167512,-0.0179341561043486,0.0108872709429897,-0.0092676813735405,0.00793501262471599,0.0322018217428314,0.007890256569684,0.00950865562582985,-0.00500913226543039,0.0435589745391985,1.10335412382019,0.818415234885732,0.784422889162903,-0.00119599803405188,-0.00724030206506729,-0.0176517122947,0.00943572305098715,0.0302843863860117,0.00415892498521643,0.0140581565745099,-0.0115967340822908,0.0370735811978474,0.14149113880115,1.03587532271746,0.826673222009838,0.764623240625127,-0.00429620119861793,-0.014079143883364,-0.0177193985216662,0.00422595846621605,0.0307940668528293,0.00258405227679674,0.0120167063619035,-0.020391665858246,0.0227665505524933,0.124823104973747,0.00802855277512217,0.0197274845943145,0.00344890723123258,0.0254433841259395,-0.0464858438395519,0.07882888979686,1.0580772496364,0.832177960603595,0.756813238838917,-0.00549193263717415,-0.0170005115703111,-0.022194471187299,0.005027318192982,0.0502937963492985,0.00457698702530816,0.0170632754007415,-0.0237018621752218,0.020200824081716,0.12280939268469,0.00712906652128878,0.0203108123082052,0.00175155767642322,0.0247123320515971,-0.0494432820883125,0.030760064608604,0.086433646464943,-0.0188440103160262,0.00808900253855534,1.00572549354676,0.834496883063641,0.0864440612292406,0.0864574686973479,0.0811699130448855,0.0829096286630847,0.0788074096060699,0.384311903224567,0.384298495756459,0.389586051408922,0.387846335790723,0.391948554847737
"ES.50_14",69.3171,63.4432,13.0478903534384,12.468725210572,0.0386235167152441,-0.6257381030573,-0.434622993126017,0.201639905750461,500,500,12.761593769042,0.460279500061295,1.034060265974,0.831605458915968,0.814883376710704,1.28121484759897,0.777129427999492,0.88721804512199,0.998853402357896,0.663978531290274,0.999999999999737,1.19803547424467,1.18631236838966,1.03151918228152,1.31397173933023,0.933828941444858,0.918426752607022,1.32744899748723,0.875472963223156,1.18624135288792,1.13054651775016,1.23399593416226,1.00271758347028,0.896635861753945,1.01439514283871,0.819859155093506,0.887165911245911,0.00182268509708949,0.00486357188960162,-0.0251427053159279,0.0212702503985274,0.0494081451547883,-0.00839017749336863,0.0122331371699649,0.00446838823754652,0.0287946883285639,0.953829236042791,0.823767568032314,0.785545638356571,0.0115110613406382,-0.00271228528526347,-0.0252496354331753,0.0167985104501166,0.0492169278084161,-0.00878738749519403,0.00578603543761045,-0.00409194595365659,0.0287226389821044,0.135811087626308,0.954954065316636,0.830806160270552,0.768186767980252,0.00952043389000692,0.00684401983981166,-0.02030130264471,0.0169372807837899,0.0539547645426925,-0.0114387358460455,0.00741955612446868,-0.0135912306342171,0.0148471286185525,0.121234836139607,0.00189268171781141,-0.00918042910740447,-0.0214141885709417,0.00307873353171465,-0.0312452428343358,0.0685631236157952,0.891922822006874,0.834848806841568,0.766311500035504,0.00730389574298115,0.00966610442106991,-0.0217109187178392,0.0180169067378242,0.0607318584961799,-0.0108361169275556,0.00989720734450102,-0.0153861473229835,0.0106569348113385,0.117608378699458,0.000776570662692436,-0.00795834396027031,-0.0211721538921848,0.0024128957076619,-0.0293697973875266,0.0468488578196965,0.0250424209651127,0.0211027686687511,-0.000896700879152423,0.87792933872221,0.835679912626263,0.0794881235993813,0.0747421719657507,0.0748303137209423,0.0698911780259425,0.0687946470175186,0.380791376461914,0.385537328095544,0.385449186340353,0.390388322035353,0.391484853043777
"ES.50_15",69.10876,63.47252,12.6838112173113,12.6699808080736,0.0659257124918272,-0.555195195139642,-0.244024286674408,0.223731882861956,500,500,12.6768978988029,0.444607193730907,1.03426883500451,1.14575759654229,0.602400985019505,1.38254537469741,0.552429667519188,0.818893074763491,0.970987961704236,0.6626181202622,3.01206205705665,1.19434113939328,1.20309220459319,1.04258635560484,1.42202309523948,0.877843126137032,0.894610915558087,1.51533605621868,1.03045123257756,1.1847799849691,1.17994625177969,1.16787784228424,1.0856975766503,0.903791823066701,0.822089365932917,0.829599497926579,0.895890453467124,0.0114328976567217,0.0287886395249633,0.00487570801634578,0.0118216860683684,-0.009155010149317,0.00838827025055042,-0.024263245266473,0.00735211028542991,0.00452743743412456,0.80848952454828,0.831003497250093,0.777653006101924,0.0238056729173214,0.0158514532066796,-0.00156919938262118,0.00978829277563468,-0.0154336793695128,-0.00187600506587179,-0.0297871594412314,-0.00439956103267675,-0.00187309558480486,0.168553139334012,0.513328512185013,0.842203493915528,0.750833006583234,0.0139921778464272,0.0287384821484545,0.0040423786729921,0.00491613619217093,-0.0128330739476024,-0.00365310946025301,-0.0304236012203949,-0.00725129981598569,-0.0158830704005903,0.153562989541348,0.0172990079474331,-0.0220824010340551,0.00708227118377166,0.0221221958220427,-0.0117776730723771,0.0676783541395186,0.473333353264101,0.846934588963998,0.749636711816604,0.0138858942857052,0.0279068964952966,0.00199837469810856,0.00531708006473413,-0.0110008862443894,-0.00321363132368102,-0.0295128451339148,-0.00742633460391799,-0.0143445911538075,0.153286937072923,0.0171574520708524,-0.0210060922894535,0.00730047792492426,0.0224977047592894,-0.011998548985552,0.0640101598976339,0.0167485195400462,-0.0215415320221708,0.00512200116001101,0.471578926805313,0.847261732940987,0.0648494113067321,0.0637766061541465,0.0404932276242035,0.0373382634334224,0.0371998678675045,0.379757782424175,0.38083058757676,0.404113966106703,0.407268930297484,0.407407325863402
"ES.50_16",69.79696,63.31136,12.8291046378935,12.5533355654199,-0.0267101303257796,-0.504429467568888,-0.105582973435975,0.0142618934507563,500,500,12.6919691070388,0.511000298322752,1.03760951926984,0.792738707852547,0.63565022421524,1.35016834817365,1.00000000000001,1.31859816406203,0.938418806984511,3.03665987779128,2.00806230390378,1.19579975886863,1.17088320161077,1.03387145189636,1.17742030862511,0.80924732062682,0.699307996258519,1.04224098999709,1.06583520120289,1.19136632194323,1.17250522412264,1.13220333117192,1.0803492925128,0.88865529860797,1.21168622351307,0.810505865218411,0.877921038652118,-0.0222940864906602,0.00418437158349132,-0.00475758737425004,0.00676324811893541,0.0354472979084356,-0.0220987375081806,0.0233652218162316,0.0261704140307403,0.0116263402772304,1.21953754490144,0.81365221224804,0.788454783443315,-0.00952900877807473,-0.0129153780998964,-0.00720253908651703,0.00374454792621194,0.0339660100748712,-0.0193881724522821,0.0230860769489463,0.0174328666606566,0.00652859412631801,0.131023120850393,1.24073787260317,0.820874814478134,0.76450342296069,-0.0147726275370262,-0.0123526183161328,-0.00407758222765216,-0.00731168255759622,0.0310644410532982,-0.0198496012336862,0.0203637124360787,0.0119269078728362,-0.00602341166360919,0.114592635956281,0.0292797771963033,0.000132266277278879,-0.00820253951394525,0.0280034656811601,-0.0413052152728279,0.0672039091351283,1.25938916350523,0.825909877799546,0.763527476272207,-0.0179428154870646,-0.0148841245163483,-0.00706078946707783,-0.00800294902648737,0.0407398302643356,-0.0192798442678914,0.024703092762216,0.0114732493248086,-0.00495139550233523,0.110243089852986,0.0274280840343794,-0.000515046667745736,-0.00906816257160451,0.0270599438878997,-0.0382643147013429,0.047789136214128,0.0464325317196636,-0.0237990113486889,-0.015395295801661,1.27211235184706,0.826890858932241,0.095468734070672,0.0960873395307197,0.0977577129395213,0.0992272477882715,0.100229707551176,0.41553156425208,0.414912958792033,0.413242585383231,0.411773050534481,0.410770590771577
"ES.50_17",69.62166,63.00656,12.27192448255,12.6469186630475,0.0414772685202836,-0.490311030238206,-0.098671741433801,0.128043764033917,500,500,12.4608322790886,0.530871441958279,1.04011481295616,1.04081232858822,0.588974854932308,1.51481069286821,0.999999999999992,0.867584745790796,1.00211569247872,1.33602149732735,1.50301802565172,1.09272769402688,1.09007506210558,1.0386082431354,1.15129508590457,0.837564640731895,0.929741363717926,1.3892199653218,1.06891135450857,1.18346362018848,1.20090462390207,1.0208510749711,1.03666504064429,0.890977339636909,1.184251549051,0.815337437650582,0.872276188207847,-0.0236760687532246,0.0214889369607022,-0.00049488455055163,-0.00204264203156071,0.013109173034632,0.0488414022848725,-0.0240018675019537,0.0186451292103256,0.0309820268590925,1.18095482462536,0.820110450171485,0.778028524374093,-0.0165618171318052,0.00803647837189578,-0.00554670956909688,-0.00203414867489348,0.011831680092897,0.0451731443831839,-0.0229784511904585,0.00965320899175198,0.030498637652572,0.130189037916322,1.14470906336532,0.826929016907231,0.745465654213636,-0.0310875092488914,0.0256411261413735,0.00268626644688623,0.00214677124074649,0.0127068250947921,0.043084679819949,-0.0257535150463152,0.00321530467832218,0.0172559248548306,0.121218239597887,0.00156099527071629,0.0110700526098056,-0.012478702906599,0.0218596492477595,0.00890165719145858,0.0749696096552864,1.09814186360077,0.832148531229671,0.743183844473086,-0.035516159287194,0.023744159152938,0.000692609802807069,0.00412264302357967,0.018420464672589,0.0440071516135577,-0.0249884613886481,0.00496131843503589,0.0184249639837256,0.119078394087004,0.00461708455185091,0.0059403391894167,-0.0137125180669166,0.0202906901317164,0.0107567631614065,0.0555706923891207,0.056067528994782,-0.0349094899283366,-0.0376857075829646,1.00933431509219,0.834848023202385,0.0950379174141024,0.0947733504612853,0.0918645751525233,0.0881274893205685,0.0810005537740873,0.435833524544176,0.436098091496994,0.439006866805756,0.44274395263771,0.449870888184192
