"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_C3RMSCAL","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_R1_KAGE","CSES_W1SESL","CSES_W1POVD","CSES_W1MOMEDR","CSES_W1PAREDR","CSES_W1MOMSCR","CSES_W1DADSCR","CHL_W1LANGSTD","BLA_C3RRSCAL","BG_C3RGSCAL","EEXPP_P3EXPECT","EPAL_P3DOMATH","EPAL_P3DOWRIT","EPAL_P3RDBKTC","A_C3RMSCAL_1","U.TX_1","Y.R2_1","A_C3RMSCAL_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_R1_KAGE_2","CSES_W1SESL_2","CSES_W1POVD_2","CSES_W1MOMEDR_2","CSES_W1PAREDR_2","CSES_W1MOMSCR_2","CSES_W1DADSCR_2","CHL_W1LANGSTD_2","U.TX_2","Y.R2_2","A_C3RMSCAL_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_R1_KAGE_3","CSES_W1SESL_3","CSES_W1POVD_3","CSES_W1MOMEDR_3","CSES_W1PAREDR_3","CSES_W1MOMSCR_3","CSES_W1DADSCR_3","CHL_W1LANGSTD_3","BLA_C3RRSCAL_3","BG_C3RGSCAL_3","U.TX_3","Y.R2_3","A_C3RMSCAL_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_R1_KAGE_4","CSES_W1SESL_4","CSES_W1POVD_4","CSES_W1MOMEDR_4","CSES_W1PAREDR_4","CSES_W1MOMSCR_4","CSES_W1DADSCR_4","CHL_W1LANGSTD_4","BLA_C3RRSCAL_4","BG_C3RGSCAL_4","U.TX_4","Y.R2_4","A_C3RMSCAL_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_R1_KAGE_5","CSES_W1SESL_5","CSES_W1POVD_5","CSES_W1MOMEDR_5","CSES_W1PAREDR_5","CSES_W1MOMSCR_5","CSES_W1DADSCR_5","CHL_W1LANGSTD_5","BLA_C3RRSCAL_5","BG_C3RGSCAL_5","EEXPP_P3EXPECT_5","EPAL_P3DOMATH_5","EPAL_P3DOWRIT_5","EPAL_P3RDBKTC.1","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.50_18",45.842308,40.79994,8.5368471672069,9.44291850394486,-0.232512339918393,-0.96173313315765,-0.166791881499904,1.1863158871232,500,500,9.00129072490143,0.560182773127264,1.05963228472058,0.743362095374576,0.707861883423302,1.73187134507314,0.582920281905552,0.855696935243856,1.05567068259424,1.5491418997592,1.78745919854953,1.11337540316502,1.11187711833167,1.0070961085802,1.02366729350025,1.57750264077106,1.03754187991122,1.06549097875566,1.16269411562148,1.03396340565475,0.941529064790916,1.13576117795102,0.813808697405464,1.1354785930651,0.691412017555545,0.784899719004436,-0.0303333544414301,0.0380558865027634,0.0311833011756165,-0.0144501481466845,-0.0279927191439331,-0.0229049066392408,0.0530429361999532,0.0289033389799593,0.0176224659671292,-0.0167396730844087,0.0158022915081519,0.00204443866816837,1.06066798985603,0.699404429832511,0.657035559748765,-0.0374248886968074,0.00641292461871059,0.0140906170828821,-0.0182450055380688,-0.0498814322278094,-0.0654863172032872,0.0329530585449524,0.0183258190387198,0.0192420185284744,-0.0192041187752231,0.0243894776329185,-0.0314645526562277,0.0814398792059551,0.181814769159419,0.822164339178905,0.716837701071859,0.657035559748765,-0.0374248886968074,0.00641292461871059,0.0140906170828821,-0.0182450055380688,-0.0498814322278094,-0.0654863172032872,0.0329530585449524,0.0183258190387198,0.0192420185284744,-0.0192041187752231,0.0243894776329185,-0.0314645526562277,0.0814398792059551,0.181814769159419,0.822164339178905,0.716837701071859,0.656892792055575,-0.0409862136900164,0.00774522224880124,0.0146048077353403,-0.0182646051009946,-0.0505724020236982,-0.071458095096871,0.0319083588670625,0.0191304085686745,0.0174624003488126,-0.0201798134606067,0.0238414564097694,-0.0282502944376221,0.0794667943214171,0.182147891818881,0.0209570621920121,-0.0183768677818316,0.0104134601281532,-0.00705387177613081,0.833585341729796,0.717423640960125,0.126146197003045,0.11783509968429,0.0913384940344662,0.0913384940344662,0.0926073123517433,0.434036576124219,0.442347673442974,0.468844279092798,0.468844279092798,0.467575460775521
"ES.50_19",45.375128,41.09861,9.05963716927416,9.50754942232413,-0.337856609472177,-0.741333174524387,-0.0505836392852146,0.193762625233254,500,500,9.28629424627579,0.460519329517808,1.0406689867496,0.915721728470758,0.672905404922616,1.4548873628942,0.576964621521132,1.29871010907292,1.04508704411233,1.49547891389759,1.56658725430778,1.11721179471853,1.12797933779977,1.00438862471822,1.01436064482688,1.39252492180492,1.0228546878189,1.03574522220923,1.08179250643515,0.811940750381577,0.865980707130407,0.999878163283437,0.82838372504108,1.30323983287352,0.712280800762695,0.809403076750919,-0.0354967138605596,0.0434518043965409,0.0323961612018422,-0.0263259915622907,-0.0180145901481882,-0.0487773251224628,0.00736812538105412,0.0376733421362413,0.0452249608609712,0.0217143835677428,-0.00610560019009,0.00928046411385632,1.27322164246979,0.71922462443728,0.702551316455057,-0.0387858546416258,0.0205356903770175,0.0254287616579002,-0.0304885840561075,-0.0342839766133366,-0.082299730797761,-0.00596478003284878,0.0354242671364317,0.0383305452481879,0.0230422824287929,0.00785568867658553,-0.016314756691771,0.0777778627667734,0.126286391997379,1.31386980530865,0.728708044162354,0.702551316455057,-0.0387858546416258,0.0205356903770175,0.0254287616579002,-0.0304885840561075,-0.0342839766133366,-0.082299730797761,-0.00596478003284878,0.0354242671364317,0.0383305452481879,0.0230422824287929,0.00785568867658553,-0.016314756691771,0.0777778627667734,0.126286391997379,1.31386980530865,0.728708044162354,0.697235763391369,-0.0355425738650189,0.0293494031836888,0.0295398133418698,-0.0298037072415078,-0.0348011532401176,-0.0800279770336994,-0.00763140009829977,0.0363645208466623,0.0354412176276018,0.0215236202026653,0.012810547662799,-0.00392362743911177,0.0766549973392738,0.134503492047527,0.0135390799595608,0.0345167152455454,-0.00195478501958755,-0.0479104539538527,1.33383018310345,0.730907210799471,0.140340139813702,0.137107613511213,0.141484834581412,0.141484834581412,0.143634279480039,0.320179189704105,0.323411716006594,0.319034494936396,0.319034494936396,0.316885050037769
"ES.50_20",46.11699,41.581092,8.87791430002211,8.6882710237596,-0.195998678437326,-0.834000438367238,-0.0888897162059479,0.74047269645805,500,500,8.78360449077819,0.516405082305583,1.04316642104582,0.901200790393759,0.662622056407608,1.67037397125834,0.567688749893916,1.05326949540858,1.0154785148729,1.39654447908581,1.66241427257584,1.0965881455403,1.08066496747111,1.00298353696632,1.019978920444,1.70456311224674,1.02303538821237,1.0291760501692,1.07068365070568,0.987505989074022,0.922593273812609,1.06981406268635,0.80744299747077,1.69927812328281,0.690093626432016,0.785618530072958,0.0125785638873092,0.0187738200301955,0.036996126300054,-0.0372828832464547,-0.00344266150663248,0.0402260902524525,0.042817149334352,0.00467538581716371,-0.0216578580802769,0.0513731969186349,-0.0174598083270727,-0.00562719697259712,1.69367066113353,0.700618459186721,0.668790645331069,0.00642409822847358,0.00269116432083224,0.032490936746785,-0.038223009366889,-0.019175828529172,0.0137290805351424,0.0250469657100791,0.00178849728761868,-0.0252825886736573,0.0531051003494225,-0.0177551267366765,-0.0276033119822586,0.0868897373887338,0.129845104944092,1.79262286499229,0.711692519499765,0.668790645331069,0.00642409822847358,0.00269116432083224,0.032490936746785,-0.038223009366889,-0.019175828529172,0.0137290805351424,0.0250469657100791,0.00178849728761868,-0.0252825886736573,0.0531051003494225,-0.0177551267366765,-0.0276033119822586,0.0868897373887338,0.129845104944092,1.79262286499229,0.711692519499765,0.671466710393235,0.00720161545827672,0.0039308106749993,0.0330116893262259,-0.038454852588704,-0.0217266805215584,0.0207683967391945,0.0276340637769674,0.00395589136521658,-0.0235148627277587,0.0523287775287317,-0.0180729015868288,-0.0313958590800847,0.0871561793843166,0.132072994593881,-0.0210270340896697,0.0202736121073356,0.00370914115767241,-0.0194236763173725,1.78430694286527,0.712628958684377,0.193460227525825,0.192821826496366,0.204087384270813,0.204087384270813,0.203140629195974,0.322944854779758,0.323583255809217,0.31231769803477,0.31231769803477,0.313264453109609
"ES.50_21",45.726446,41.066474,8.88026196574429,9.07201148511708,-0.489731932881179,-0.97129996530663,0.524807551212093,1.04293011953106,500,500,8.97664873341774,0.519121571801304,1.04518737725378,1.04082565810961,0.80040451378144,1.38014863776033,0.80913754041296,0.841994382087815,1.0204710399827,1.36474558534168,1.68529404921874,1.10166526032897,1.10641420438273,1.00198419086443,1.01951011757723,1.77377841063536,1.02655806746711,1.04238152863113,1.15245658214926,0.994411139483658,1.04632123779903,1.08624437865118,0.813511791315841,1.62006805273014,0.69812825069211,0.783982560865636,0.0140563163440738,0.0536323519670497,0.06299161815366,-0.00303398039415115,-0.00188567643843466,-0.0358420842898944,0.0532300173708321,0.026599430751259,0.0062351429337296,-0.00191621120363226,0.0383097328902578,0.0281630299295105,1.46037615835078,0.707512101063649,0.675979732436675,0.0113770750789165,0.0244307209595157,0.0421952777158467,-0.0100855227960139,-0.0141585091263909,-0.0657217757373887,0.0407123942570193,0.00561389995485319,0.0174325048661086,0.0056900782538794,0.0405591466554747,0.00393870332061727,0.0730907173883225,0.132125242590248,1.42320263730822,0.718430887824153,0.675979732436675,0.0113770750789165,0.0244307209595157,0.0421952777158467,-0.0100855227960139,-0.0141585091263909,-0.0657217757373887,0.0407123942570193,0.00561389995485319,0.0174325048661086,0.0056900782538794,0.0405591466554747,0.00393870332061727,0.0730907173883225,0.132125242590248,1.42320263730822,0.718430887824153,0.67016810733574,0.0117274048055431,0.0302869665967213,0.0459899681253795,-0.0112631378795291,-0.0185525305235576,-0.0548651239182818,0.0381442635379263,0.00615165796448401,0.0212302996086088,0.00515469046304528,0.0387484009842474,0.0123811968110575,0.0766417514142474,0.142573656479951,-0.00686114919450528,0.0296801097370539,-0.0153862679655983,-0.0662149357792185,1.41904163841711,0.722706273625223,0.180475821305009,0.162686120591326,0.158544984834931,0.158544984834931,0.15808144894145,0.338645750496295,0.356435451209977,0.360576586966373,0.360576586966373,0.361040122859854
"ES.50_22",45.636702,41.185832,8.51001405448964,9.14255217038176,-0.236035531580112,-0.757118277197881,-0.255003487698114,0.445198139179324,500,500,8.83194767295877,0.503951128880379,1.04479744241027,1.08336668000532,0.621635920700785,1.40253126091864,0.781660675990523,1.15748889896274,1.02887096526055,1.31995406857667,1.57293234257529,1.08338904602951,1.09698034002115,0.99968940784905,1.01347359942782,1.5500589370061,1.03062647492906,1.04749634849261,1.1517723927198,0.943237285749773,0.935430436169361,1.06577796199495,0.808936966916803,1.49644052630837,0.687837983162165,0.782451932956289,-0.00619053440324946,0.0766528620296054,0.0235305933518275,-0.0128731132818592,-0.0266353220196443,-0.0737477321925547,0.0140371171419404,0.02364346012016,0.0772820336574489,8.16311062490936e-05,0.0160062463170077,-0.019000833360067,1.44979576003997,0.696156864225627,0.663288336322717,-0.00767437588624032,0.0553684783960789,0.0185392809417791,-0.00911446326119584,-0.0420478178976974,-0.121091505780988,-0.00201983841953686,0.0121986743115067,0.0865323262455458,0.00757733383196232,0.0299808176383622,-0.0433351534646885,0.0672653930779607,0.16652349859,1.28958639393913,0.711774278329013,0.663288336322717,-0.00767437588624032,0.0553684783960789,0.0185392809417791,-0.00911446326119584,-0.0420478178976974,-0.121091505780988,-0.00201983841953686,0.0121986743115067,0.0865323262455458,0.00757733383196232,0.0299808176383622,-0.0433351534646885,0.0672653930779607,0.16652349859,1.28958639393913,0.711774278329013,0.662094722483401,-0.00983578873322406,0.0607440255811073,0.0209712330376352,-0.00657938905025072,-0.044238425346576,-0.116177111304473,-0.00256896448533559,0.0115358781712241,0.0843557004956923,0.00650506564103099,0.0313703018604444,-0.040544176034463,0.0671703349901621,0.172793885834896,0.0051632122810356,0.00309692776415747,0.0214111105419725,-0.029116370569561,1.28259714502413,0.712606587041899,0.169434940255602,0.164153572204564,0.146013817301876,0.146013817301876,0.145222457437234,0.334516188624776,0.339797556675814,0.357937311578502,0.357937311578502,0.358728671443144
"ES.50_23",45.426308,40.824382,8.96088801051603,9.38945154440265,-0.403125966130785,-0.85650322993977,-0.0403134104531566,0.601083093731208,500,500,9.17767166120295,0.501426306135342,1.05155665096636,0.992020427705075,0.740105013499608,1.50309655692945,0.801390756608219,0.7889813305914,1.05086899005465,1.35285646402813,1.30275088698013,1.10780234107617,1.08291491629204,1.00449294877475,1.01161191173517,1.78552971197576,1.03634213841679,1.03903654736467,1.00320526839547,1.01325056943797,0.981122695570984,1.01932274679073,0.825807086106638,1.00845942326048,0.705080455591645,0.79098275163318,-0.00424983070714158,0.0893757988124053,0.0589044721830158,0.00531265134554901,-0.00219484372869202,-0.0491722568583489,-0.0144339258606802,0.167503274597924,-0.0726096721952863,-0.0120384900260558,0.0420958324848669,-0.0245072047234346,0.920781071683505,0.716910562672743,0.676808758757417,-0.0125972522706449,0.0620096207727491,0.0443203282236863,0.00632450343538098,-0.0212297070128893,-0.0804906964775908,-0.0253046237742149,0.149790092745705,-0.0740302769157071,-0.00461202950970244,0.043442002553728,-0.0462140047172915,0.0731380945941823,0.150175031607516,0.93721871544393,0.72907356894265,0.676808758757417,-0.0125972522706449,0.0620096207727491,0.0443203282236863,0.00632450343538098,-0.0212297070128893,-0.0804906964775908,-0.0253046237742149,0.149790092745705,-0.0740302769157071,-0.00461202950970244,0.043442002553728,-0.0462140047172915,0.0731380945941823,0.150175031607516,0.93721871544393,0.72907356894265,0.674072757613711,-0.00390784505566738,0.051650583648678,0.0414711255445876,0.00086549192694908,-0.0243506650023156,-0.0809448527493795,-0.0241296261924873,0.153448809757679,-0.0718574091950305,-0.00395116519915053,0.0471266372152201,-0.0496443471786541,0.0816359570551552,0.152401438264147,-0.0240310488857693,0.00131825488610927,-0.0463903170885388,-0.00490555001487672,0.910641109036262,0.731721898184407,0.109881837190098,0.100328395444342,0.10211944271289,0.10211944271289,0.0992235441245783,0.391544468945243,0.401097910690999,0.399306863422451,0.399306863422451,0.402202762010763
"ES.50_24",45.749308,41.16523,8.34437700684724,9.13183680822671,-0.3626193947756,-0.696397329988715,0.0592484909222857,0.349307535075753,500,500,8.74697293709329,0.524075932664693,1.04474924047801,0.976283085096291,0.633523538777776,1.35141603532572,0.69072951263058,1.38068087038564,1.01957274927596,1.19073464381591,1.21567889654541,1.05825220621116,1.0481384380208,1.00161638265493,1.00776007878686,1.08179608054657,1.02224727325972,1.04841997742649,1.15399916283352,1.02154206837454,0.945706413646477,1.0491469541086,0.776586828925902,1.80776321202302,0.643847591615829,0.739153709509739,-0.0109843598342872,0.0564642075823708,0.0475919038731084,-0.0328774841585172,-0.00263893691664426,-0.00523741935727224,0.0406150270293226,-0.0230512782445353,0.0666193146894664,0.0255661161689455,0.00059458575798,-0.00192212294211111,1.87979605544315,0.65579071618821,0.599830697086095,-0.0130626244193608,0.0362706368117725,0.0410879931116473,-0.0368250505099253,-0.0162008546302467,-0.0636328317864352,0.0248933420609422,-0.0377092689486133,0.0852429529933647,0.0267568857368008,0.0199664851805825,-0.0350075683864388,0.0856060137478625,0.174962067366974,1.68697280672898,0.673798660131355,0.599830697086095,-0.0130626244193608,0.0362706368117725,0.0410879931116473,-0.0368250505099253,-0.0162008546302467,-0.0636328317864352,0.0248933420609422,-0.0377092689486133,0.0852429529933647,0.0267568857368008,0.0199664851805825,-0.0350075683864388,0.0856060137478625,0.174962067366974,1.68697280672898,0.673798660131355,0.60209416103667,-0.00953523672945071,0.0299587454981676,0.0388091117519439,-0.0397892241887277,-0.0184081663850548,-0.0692854974894643,0.0228437535303121,-0.0310206997872273,0.0857452890896312,0.0244620437590455,0.0219311821401367,-0.0364852287108853,0.0881063869043237,0.176405770655546,-0.000817829100364412,-0.0129599565495995,-0.0236248455512112,-0.0164755873606422,1.67574625109069,0.675433283439155,0.206673008482378,0.214908182403481,0.192863613373609,0.192863613373609,0.191580134423916,0.317402924182315,0.309167750261212,0.331212319291085,0.331212319291085,0.332495798240777
"ES.50_25",45.42629,41.123206,9.00864462090227,9.4420178127515,-0.344022797003562,-0.989143036508635,0.0093546276521761,1.0318422833932,500,500,9.22787565699788,0.46631360888969,1.04037386953553,0.737133370349469,0.80025470485209,1.09668039486153,0.895975672010109,1.21374590360702,1.01566237269118,1.2215075610579,1.27171917324231,1.06369493956487,1.06351317161712,1.00056777557604,1.00496995666061,1.09684995603653,1.02336556467364,1.02478850508581,1.24645057838136,1.07776466654282,1.01300551418188,1.04036007903926,0.804343742319177,1.49018638371842,0.676552164964339,0.790101495931437,-0.0179308904185637,0.0699469520429362,0.0744655789647164,0.0326182378085296,0.000286949680437653,0.012832485206104,-0.00544099196398705,0.0109703554925197,-0.0132959109357932,0.050786477994092,0.00146203575666963,0.00243531463774832,1.47615383908928,0.683153621888412,0.654028902499216,-0.0199818232103395,0.0351902709878547,0.0631692493275143,0.0282264564005621,-0.0233903947692593,-0.0452084121051239,-0.0215718682013983,-0.0117794056281382,0.016330420418155,0.0543024442567237,0.0197312249264105,-0.0291634245554804,0.0600548168394527,0.191674896697211,1.54199815798526,0.700503811050584,0.654028902499216,-0.0199818232103395,0.0351902709878547,0.0631692493275143,0.0282264564005621,-0.0233903947692593,-0.0452084121051239,-0.0215718682013983,-0.0117794056281382,0.016330420418155,0.0543024442567237,0.0197312249264105,-0.0291634245554804,0.0600548168394527,0.191674896697211,1.54199815798526,0.700503811050584,0.650741495364609,-0.0220689086976867,0.0475855624460285,0.0691875560069024,0.0345840643831955,-0.024907068717227,-0.0527676856652579,-0.0232642718346732,-0.0111625651983205,0.0151688187053891,0.0535148127331905,0.0194060985580251,-0.019218503947543,0.0576112612980341,0.194880356865142,0.0296667898970367,0.0172260722273577,-0.00301312371435688,-0.0358954302465864,1.49197357980992,0.702147255858185,0.161487479795889,0.159966810776199,0.167102182051608,0.167102182051608,0.161681153416767,0.304826129093801,0.30634679811349,0.299211426838082,0.299211426838082,0.304632455472923
"ES.50_26",45.802386,41.717418,8.79970029805989,8.51517138657594,-0.234827125657842,-1.00645215342217,0.29724511216124,1.26144329837632,500,500,8.6586046531308,0.471781327782755,1.04413215543203,1,0.865840340607473,1.51165501168299,0.532773682959959,1.00947609668863,1.02143862812777,1.35350974920922,2.08105376160269,1.07458401788544,1.07774657627545,1.00724161201184,1.012929402331,1.80414054865335,1.02519104369376,1.04231630612342,1.09568534899743,0.991192375761402,0.954382955541731,1.01834044406069,0.793225067391775,1.38283733205783,0.658909353984264,0.748527279464219,-0.0174937413488391,0.0815257187154422,0.0289756799669841,0.010978029255052,0.00759225687535072,-0.0258451819466793,0.0187249902168723,0.0252249856096466,0.0297438858782869,-0.0134705252358421,0.0301700599661346,0.00072920971492189,1.326319122157,0.667620897432219,0.630692019160069,-0.0181516721495844,0.0492535090521491,0.0226263792234556,0.00671748229561393,-0.0177653224449267,-0.0730273602260827,0.0112213308140586,0.010945109709413,0.044544131408325,-0.0167311827852695,0.0378253708538254,-0.0235962603843314,0.067324342366479,0.166668499170661,1.27127421489527,0.682584244222778,0.630692019160069,-0.0181516721495844,0.0492535090521491,0.0226263792234556,0.00671748229561393,-0.0177653224449267,-0.0730273602260827,0.0112213308140586,0.010945109709413,0.044544131408325,-0.0167311827852695,0.0378253708538254,-0.0235962603843314,0.067324342366479,0.166668499170661,1.27127421489527,0.682584244222778,0.626671263201462,-0.0196940093019453,0.0587652013215634,0.0271387635707835,0.0108506471522055,-0.0211415111659634,-0.0782408218031748,0.0111020589961817,0.0132495975350021,0.0457374538969227,-0.0175541922557855,0.0362818370553898,-0.0185621125389358,0.0669312883888751,0.171897563253972,0.0176335280135863,-5.75291127871649e-05,0.0122438124238366,-0.0336276364565152,1.26037518359262,0.683681786872645,0.159706718051599,0.153179314137806,0.146822064965814,0.146822064965814,0.145563313499582,0.312074609731156,0.318602013644949,0.324959262816942,0.324959262816942,0.326218014283173
"ES.50_27",45.275034,41.41534,9.40651273003575,8.92859006256928,-0.423262999384505,-0.995924693935281,0.225967828151573,0.878659920495799,500,500,9.1706652497443,0.420873938246477,1.04878052227572,1.03262217002675,0.740526682572182,1.57311516044423,0.542098823490037,1.13106319860713,1.02093614184103,1.42515127345532,1.52625933458243,1.08494637687073,1.08553803590635,1.00243564798767,1.0143575920498,1.8854987229932,1.03068110675905,1.04223816349466,1.09231869397341,0.868071076213553,0.922600586166224,0.988864264645767,0.815635642004059,0.567870092815859,0.676843928277779,0.790044073178089,0.00841353306940875,0.0908849221777818,0.091697634194247,0.00796665787551966,-0.0105619421264926,0.0344700175725657,-0.0269178431404931,0.008099306462472,0.00689156038802648,0.0406075183343356,-0.00783557156880775,0.0115026009026633,0.573307818795534,0.686682112646036,0.663267686736255,0.00309629168942436,0.0533759360870057,0.0752156895334327,-0.00373568284476489,-0.0262552980299191,-0.0294289868986325,-0.0384121605976578,-0.00273906144033334,0.0260857878759021,0.0442230033357343,0.00922308742694953,-0.0214460649160269,0.0658346268715954,0.177019917675774,0.578833830818325,0.702110638079255,0.663267686736255,0.00309629168942436,0.0533759360870057,0.0752156895334327,-0.00373568284476489,-0.0262552980299191,-0.0294289868986325,-0.0384121605976578,-0.00273906144033334,0.0260857878759021,0.0442230033357343,0.00922308742694953,-0.0214460649160269,0.0658346268715954,0.177019917675774,0.578833830818325,0.702110638079255,0.658346754722462,0.00432918679186466,0.0577163635529897,0.0762500875545709,-0.00348826515784884,-0.0277997231141198,-0.0361518385804858,-0.0417740764429691,-0.00403898646179128,0.0239371898872785,0.0440376346264807,0.00901098244402635,-0.0127699011604835,0.0642458369486939,0.181341709661904,0.029345077559223,0.0051917898641476,-0.0118669324548081,-0.0288410823441318,0.569124491472583,0.703505234344423,0.0619224535353847,0.0625154013566811,0.0631179761832942,0.0631179761832942,0.0620592373588657,0.358951484711092,0.358358536889796,0.357755962063183,0.357755962063183,0.358814700887611
"ES.50_28",45.58915,41.561288,8.3602052371167,8.98310531181408,-0.315423626528615,-0.883350134141218,-0.0404501593074502,0.998921497953521,500,500,8.67724647137143,0.464186653368555,1.04282133768676,0.984102001558004,0.780279075463568,1.39931400348281,0.787509265194049,0.838860766335501,0.997432396483807,1.34573480632978,1.50449144418145,1.0778699049417,1.0850382580459,1.00676289430822,1.00908767215101,1.40237597548811,1.02640520990559,1.04797975423296,1.16936578537482,1.03505385165687,0.903512647164645,0.959227331721061,0.80732582700981,1.33486616323558,0.680093971563728,0.788452566904704,-0.0262977640754716,0.0677960265429013,0.0328356796425008,0.0076362926414787,-0.00555847710472953,-0.0312030054143937,0.015431557956949,0.0337724020526067,-0.00117153272397399,0.0121750443334809,0.0225093292302969,-0.0231627365270749,1.297852655103,0.685163458054584,0.653099324976295,-0.0397978619441253,0.0431509463056535,0.0223830757287013,0.00615907414842227,-0.025863035937056,-0.0776744442756566,0.00960640337815382,0.0373858272875695,-0.0151687804066951,0.0149470850786734,0.0259257924799485,-0.0436073617391697,0.118351204016639,0.14423900594965,1.11124689894879,0.70193126180593,0.653099324976295,-0.0397978619441253,0.0431509463056535,0.0223830757287013,0.00615907414842227,-0.025863035937056,-0.0776744442756566,0.00960640337815382,0.0373858272875695,-0.0151687804066951,0.0149470850786734,0.0259257924799485,-0.0436073617391697,0.118351204016639,0.14423900594965,1.11124689894879,0.70193126180593,0.656044726522177,-0.0410189439431279,0.0436863031544057,0.0278365308308815,0.00769998594628252,-0.0265926587720335,-0.0747285229055723,0.0063335179694847,0.0486905770811154,-0.0133060784132904,0.0133330299340249,0.0267438065457198,-0.0422901879441722,0.119921898438822,0.150850297663846,-0.0138839038250817,-0.0244338005434451,0.0157546588011594,-0.0490490825049302,1.08056457766677,0.705012767410312,0.153835224992129,0.149569642787601,0.128064461763889,0.128064461763889,0.124528510424574,0.310351428376426,0.314617010580954,0.336122191604666,0.336122191604666,0.339658142943981
"ES.50_29",45.91058,41.34263,8.86192457211433,9.2730112734351,-0.237555904637734,-0.845512433960323,-0.175641862760676,0.507920848805927,500,500,9.06979727444605,0.503644112627533,1.04541858011817,0.976285334851072,0.6904997218906,1.48964999986211,0.868218460793112,0.774659358925046,1.03062600133568,1.40806074786226,1.26643518662443,1.10884193086052,1.09208265985799,1.00528898387097,1.01673803091025,0.892410335170648,1.02489786657545,1.03703692067913,1.12889707633712,1.05978685587716,1.00575220018969,1.02436254226433,0.810906160096872,1.44273999804824,0.68934871552711,0.767131506788465,-0.0178336377869995,0.0768196105509818,0.0401289298051275,-0.029849609791742,-0.000674316466874268,-0.0408791636119916,0.00897848048283285,0.0448196724155116,0.0367255177225987,0.019200828175406,0.0347230954731043,-0.0227255573849126,1.27472014852778,0.701108980696463,0.682219682942795,-0.0226569899015488,0.0595707624224081,0.0315407106919623,-0.0334179526071559,-0.0133713808703366,-0.0544972894465287,-0.00097944955893413,0.0364496278081312,0.0278173091388672,0.019213879351892,0.0394087353479111,-0.0379150047270747,0.0650314230365008,0.0933711744104276,1.26444502962809,0.706946430537147,0.682219682942795,-0.0226569899015488,0.0595707624224081,0.0315407106919623,-0.0334179526071559,-0.0133713808703366,-0.0544972894465287,-0.00097944955893413,0.0364496278081312,0.0278173091388672,0.019213879351892,0.0394087353479111,-0.0379150047270747,0.0650314230365008,0.0933711744104276,1.26444502962809,0.706946430537147,0.677502713902747,-0.0250831264955476,0.0710415077669809,0.0381376417948948,-0.0254602844661392,-0.0143569514953768,-0.0474318123876699,-0.000128089062293922,0.0378927210413268,0.0313253522592041,0.01732853462484,0.0384193517108154,-0.0338966760773307,0.0670913046129014,0.101397863049489,-0.00346534063897322,0.0182391189151326,0.0339672138660635,-0.0468594435617751,1.22290692138393,0.709363023915774,0.159070809897056,0.140545605370836,0.139412711372352,0.139412711372352,0.134832883732632,0.344573302730477,0.363098507256697,0.364231401255181,0.364231401255181,0.368811228894901
