"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_CSCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_CAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_CMTHIMP","CHL_DL272_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX8","EEXP_DL97","EPAL_PCOPH8","EPEL_KMHSCPH8","A_CSCIIMP_1","U.TX_1","Y.R2_1","A_CSCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_CAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_CSCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_CAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_CMTHIMP_3","U.TX_3","Y.R2_3","A_CSCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_CAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_CMTHIMP_4","CHL_DL272_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX8_4","U.TX_4","Y.R2_4","A_CSCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_CAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_CMTHIMP_5","CHL_DL272_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX8_5","EEXP_DL97_5","EPAL_PCOPH8_5","EPEL_KMHSCPH8_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.50_23",61.197,55.72366,10.4217065846373,10.7362874094856,0.0209286037798422,-0.577242027279724,-0.306734438878252,0.0813474001135108,500,500,10.5801662433856,0.517320793841192,1.04657828315074,1.06613756613756,0.617824657953063,1.67437379576108,0.760150763842417,0.973488865323452,0.651809684200244,0.786640618916749,5.27727711073298,1.1820497712522,1.04318920016912,1.04219790806685,0.954520647625999,0.795509302413761,0.654939244589125,1.14134496852705,1.18385968979229,1.18541160354798,1.19816060609243,1.22211578048145,1.01974224836239,0.863620049226523,1.065949373774,0.767928266975928,0.842910692830977,-0.000457003849109773,0.0308026376450682,-0.0198994269062349,0.00836702153760282,-0.00201656838958288,0.00727889808002604,0.0416405444826135,0.0122763045446508,-0.00505940244573458,0.983940406037906,0.772458027040855,0.730921650232606,-0.00621508809727888,0.028681060124982,-0.0141000986917615,0.00165176516070447,0.0105800145794529,0.0100986323424651,0.0403723046677501,0.00472826167105587,-0.0152943826068924,0.158582656179229,0.888271822142311,0.782137493512933,0.72129604505108,-0.0128482825161668,0.0346922332262769,-0.0156741553161934,0.000994788120570749,0.0121127180593676,0.00613745662251135,0.0369329876312941,0.00650482819006586,-0.0195566395260571,0.157833005529379,0.0150774472799986,-0.00567633375638253,0.0184688618691436,0.0338250203151673,0.0298936247696154,0.00772588377125437,0.888899423034835,0.784649519903407,0.712176380907434,-0.0161356625002748,0.0368863901330397,-0.0163033542735345,0.002140300269881,0.0152627391791058,0.00538765362568112,0.0371165218491727,0.00337014786106699,-0.0213121830019495,0.15712694089984,0.0160520925277129,-0.00696111849982611,0.0184912425674542,0.0337944952922478,0.0322522906024318,-0.00846753140098713,0.0347769931571671,0.00788778202111903,-0.0163199963067469,0.872742031550301,0.785791505812211,0.100749775500021,0.0929985770925896,0.0839563199394561,0.0840156385624423,0.0824884989019824,0.416571018341171,0.424322216748602,0.433364473901736,0.43330515527875,0.43483229493921
"ES.50_24",60.8066,55.88342,9.98162775429191,11.160797449242,0.0452713033576116,-0.592738782451277,-0.630262887316732,-0.174977910079907,500,500,10.5876411992534,0.464993090278424,1.03885410777871,0.976277834008094,0.716675665033048,1.25748460923044,0.859211584907079,1.1207729468529,0.748337332351865,1.53263452488279,2.92694204344076,1.05661545071197,1.03684309537296,1.03189506025182,0.622065921462508,0.940227547295741,0.748397384286861,1.1340541876018,1.13222914453889,1.07242256853035,1.1497588161985,1.12857318954369,0.978506331565327,0.867783117786605,1.18323240549436,0.774776955139678,0.845120707378408,-0.0134729179326838,0.0173256260062219,-0.0364995853866835,-0.00815010284309899,-0.0289164912067668,0.00429667672351318,0.00876762268076511,0.0220302166877748,-0.0085858596304839,1.17529871570796,0.779030438921733,0.744018494383256,-0.0227777075980107,0.0176741867048696,-0.0289051971907423,-0.0106276588705509,-0.0131390683486335,0.0103689518254539,0.00755669373954295,0.0186020152816864,-0.0200607294163412,0.142424140690585,1.14910986793402,0.786656951713642,0.728582264468332,-0.0240175422708016,0.0203448496194166,-0.0306409463784526,-0.00930938803029509,-0.0103287302254392,0.0100356122667723,0.00452899841140476,0.0175055928925042,-0.029559310253984,0.132739280538231,0.00641617697591755,-0.00662602181333264,-0.0220122814756341,0.0458394486865502,-0.01192898867574,0.0141895414699641,1.17944106324273,0.789277461031858,0.72589170299576,-0.0265075479274063,0.0208026264471906,-0.0302704494151012,-0.00919404551943147,-0.00875781405222112,0.00946769837607659,0.00392037742655304,0.0153102835847434,-0.0305141130474332,0.130904752132193,0.00621746620342885,-0.00589585986876049,-0.0196266886138509,0.0454581000483772,-0.0128865110044333,0.00169631672741523,0.0263271180319375,-0.00184572582805808,0.00690741824650875,1.16642146186694,0.789650202283707,0.111755997698316,0.11100666272964,0.108533132763798,0.111397906393532,0.110168208377631,0.353237092580108,0.353986427548784,0.356459957514626,0.353595183884892,0.354824881900793
"ES.50_25",60.96954,55.51258,10.6873396899179,11.2648174849635,0.0411279058591794,-0.622620895650801,-0.534632122316623,0.0308160524375065,500,500,10.979875741948,0.496996516923412,1.0369606113353,1.2326413743576,0.764860798735808,1.36113250990231,0.777445713416015,0.977005150846214,0.795168791922332,3.84155431936158,1.43353569948677,1.16995161020143,1.02712661840446,1.0321359958395,0.743259743337724,0.9453815484107,0.762979090978603,1.06508190714788,1.09220096062977,1.09698179103072,1.12781879428441,1.05661393326513,0.977184632440147,0.855160986837358,1.6525264499226,0.761248182376188,0.837369595668707,-0.0116955548043281,0.0175691036068343,-0.0135438422856846,0.00389866611078948,-0.0148267828362412,-0.0174921287673693,0.0271326501077359,0.0343988986097049,-0.0239985524555946,1.64561682189833,0.764339650858477,0.712444063144901,-0.0222626356201997,0.0215957119638316,-0.00799787489948132,0.000533995056194572,-0.00326715978759417,-0.0190440745626989,0.0290300510864743,0.0209010591892971,-0.0327535684544591,0.173368030513835,1.59679022643848,0.77579911875645,0.702989489141348,-0.0285925313263161,0.0187610738476651,-0.00854377370045508,-0.00032946657451125,-0.00194375632981659,-0.020269312777528,0.0253145486945016,0.0188919808362999,-0.0350859829261992,0.167881992310466,-0.00966167876088814,0.00868659528051364,0.00495359102468366,0.0424591893177393,0.00798404042117321,0.00867233802202462,1.64905121219452,0.777616557209447,0.696576891565157,-0.0276342573670746,0.026948037871082,-0.00698239642701642,0.00293733725702666,0.00344433749047724,-0.0183278730788317,0.0235875295911626,0.0119793853054418,-0.0392452426822586,0.161211586465772,-0.0111855014671751,0.0106293112306316,0.00828156736728342,0.0425113510949236,0.00792190611041111,-0.022361868280364,0.0320658487205798,0.0399941215455034,0.0101402824083259,1.67329014391604,0.780111411002735,0.150505022894679,0.14987572360326,0.145428806661084,0.150188513144499,0.152396091107237,0.346491494028733,0.347120793320152,0.351567710262327,0.346808003778912,0.344600425816175
"ES.50_26",60.86026,55.7052,10.1993378175366,11.1505528031408,-0.080397824267927,-0.725342928274037,-0.557296201706272,0.127689407248508,500,500,10.6855350762576,0.482433491931922,1.04035588112767,1.18328445747484,0.642935642699519,1.50505049213857,0.924924924925227,0.735531365355629,0.753049926551328,2.78953193719781,7.37625297354657,1.0366040799462,1.04802315488206,1.03338071510573,1.49535597685097,0.916441719802781,0.894187156921841,1.14759425826273,1.03928278587867,1.15987151644267,1.1528676383863,1.08602209161694,1.12867006618707,0.856185900668234,1.27042146662009,0.756861534990233,0.830559640194863,-0.00053705721280121,0.0262152690702977,-0.0071511766900843,0.00707576666161195,0.00578055657026681,-0.0136737457993928,0.0372369935305462,0.0381816590905339,0.0115341887546777,1.26573713529108,0.761303909306716,0.721721797972007,-0.0117787006233549,0.0253794455092613,0.00329612523449632,0.000967310694091399,0.0161500556482965,-0.00763661772735819,0.0319161249275733,0.0316225232988302,-0.000313006770492058,0.158343137794834,1.2017549617326,0.771477992531964,0.717244306991768,-0.0175190770966199,0.0268839264959123,0.00633653087578452,0.000595557587644395,0.0184908630403536,-0.0104767385241856,0.0298902744048405,0.0294351457719103,-0.00523579514320609,0.15713475361942,-0.0105058288378929,0.011652819111477,0.0134214636623555,0.0118933977165391,0.00916236035473982,0.0241125984567323,1.20580825294669,0.772303127489079,0.70554876086313,-0.0170210834059492,0.0319192724155471,0.0047662473469286,0.00300654957739564,0.0270024847899796,-0.011995177763675,0.0268462234317776,0.0249015255816843,-0.0130913723906288,0.152544410780385,-0.010373154780653,0.00932312941832518,0.0171083969445836,0.0107766922200683,0.0108749417991758,-0.0098900482604905,0.0432243920023134,0.0412698954664699,0.000986432040229861,1.23523539382104,0.775520630411657,0.118891703368497,0.118453322763728,0.112465585780801,0.112844910838943,0.115598833844609,0.363541788563425,0.363980169168194,0.369967906151121,0.369588581092979,0.366834658087313
"ES.50_27",60.69366,55.86194,10.483760894325,10.4910867424913,-0.0577381891185632,-0.69546228588534,-0.363122040238713,0.0290519272241649,500,500,10.4874244580797,0.460715595074209,1.03842714868961,0.893857374638116,0.708317133864351,1.32599246501154,0.887892376687168,0.943284936479184,0.825836193791453,1.1854726499937,7.09380475278154,1.12622612341845,0.978156531675063,1.0274351189718,0.521354933726103,0.983761688639705,0.939563838018018,1.21093019275004,1.15730834370941,1.14269867095247,1.10403564939509,1.0575502222627,1.04031357801379,0.855531872817973,1.24466190270156,0.754595485336067,0.825649873854599,-0.0131495507593054,0.0280040234539163,0.0138922065297966,-0.0312626809356123,-0.0343841762308488,-0.00639437463901515,0.0194437239760547,0.0522091592450377,-0.0163952648223257,1.17669328937416,0.760870474305844,0.711321885572412,-0.0212139204997093,0.0325365731851387,0.0184116134020432,-0.0374265389472411,-0.0217863329625886,-0.00133006911456738,0.0220240521607565,0.0393560113090096,-0.0277456713785119,0.162489781529082,1.17055120043822,0.771773077017995,0.700422033973718,-0.0258788277982609,0.0344223211663388,0.0180966337261515,-0.0397819395535225,-0.0173157261321775,-0.00393036121288046,0.0206861914290117,0.0379778496213103,-0.0356000484089857,0.156373088539238,-0.00148070359681941,-0.0128032540814092,0.0290509208993772,0.0438759793142848,0.0105916059700733,0.0246710463203202,1.13223733018202,0.774545827575263,0.692580930855578,-0.0300537496430785,0.0365264991690265,0.0186067709609149,-0.0400688047093143,-0.0137918009586031,-0.00297384799574664,0.0201037784365009,0.0331246717337854,-0.0379358836369091,0.153799310220311,-0.00269160982608711,-0.0163670157960292,0.0352107809052425,0.0422123747903844,0.0108727696774153,0.000568995437968434,0.0511613132401039,0.000509919504495234,0.00537997969173947,1.14230888123341,0.776042269470215,0.118681370023376,0.112200406694479,0.111614744412906,0.107961428919731,0.108921774435606,0.342034225050833,0.348515188379731,0.349100850661304,0.352754166154478,0.351793820638603
"ES.50_28",61.5766,55.51648,10.2058644208687,10.7663804831064,-0.0255658620907512,-0.578703516759911,-0.470554216262056,-0.00754632479358541,500,500,10.4898669506378,0.577711807834846,1.04609758958046,1.03259452411995,0.706839441670882,1.34100596635181,1.17482517476381,0.925727866904698,0.691566777833479,0.739549546133075,1.70334384495444,1.24181898206601,1.120677404277,1.05455879700948,0.509124509124547,0.81251482681078,0.759924086831609,1.35789070036347,1.09102383269294,1.18868968526396,1.25612961543258,1.24266596530183,1.04166770930125,0.854081349670252,1.7084296861034,0.766824847653342,0.835505698578797,-0.0115921700519319,0.00792423600497174,-0.0306431992691518,0.0210613096965247,-0.00280046049545603,0.000153967674025458,0.0304178638721365,-0.0033585057302233,0.0237664622601264,1.76322125270766,0.769787371560044,0.741350907324983,-0.0211696543203818,0.00719983554551848,-0.0224634853809935,0.0184541725141745,0.00556110800514604,0.00626433900957997,0.0263139848466351,-0.00621199976909162,0.0143009740963885,0.137443614630834,1.47089254643269,0.777166933782987,0.736823331384618,-0.0205526145786532,0.00736033324232797,-0.0215085831158644,0.0171309920255338,0.0109462572920877,0.00344534497502785,0.0267810749400931,-0.00826598363453799,0.00531750825222608,0.125888172546173,-0.00387562867945783,0.00347502628090468,-0.0135371402322522,0.00405693817809134,-0.0152523122281593,0.0371625151514701,1.47208339346292,0.778409079162435,0.733660667187104,-0.022234498947547,0.00853391788748533,-0.020349289187545,0.0180243377830158,0.0117719120732918,0.00391739399781565,0.0253335497672338,-0.0110880345763102,0.00182576814877387,0.123633767948505,-0.00622540327405349,0.00324767028827157,-0.00945515232138602,0.00412754895225341,-0.0165852075392875,0.0198827527086165,0.0284526859930416,0.00818164776356917,0.0137340859005504,1.4351463319648,0.779205300351834,0.162864762169316,0.168088047351301,0.140220324371536,0.140333847930588,0.136812634394523,0.41484704566553,0.409623760483545,0.437491483463311,0.437377959904258,0.440899173440324
"ES.50_29",60.7676,55.56684,10.171339485725,10.7362301059625,-0.0494047963168797,-0.642276821806666,-0.580188323455142,0.194895907649639,500,500,10.457599720348,0.497318709749483,1.04092648489291,0.93793831068082,0.937146448774426,1.1073675621115,0.849939976032421,1.22123893771529,1.01872994690842,0.993074917341386,1.35019576524993,1.14068719606454,1.16223498718263,1.0281088225811,0.437675726335802,0.83721609378089,0.869893259222,1.28309236521686,1.18627619598455,1.11537513299085,1.16901857913384,1.16555772897911,1.05461735174443,0.85033267501336,1.38757659836206,0.750043733348804,0.819371877357965,-0.0327885716439025,0.0632694457327715,0.0209633057313037,0.0196127457580745,-0.0369908326518827,-0.00321348633920817,0.00375782677003728,0.0212471051283206,-0.00664646756740086,1.46949895285131,0.755738118131224,0.700509461308411,-0.0507598604918383,0.0589759349228665,0.0241780389162628,0.0141672551589127,-0.017453939405291,0.000277083696269333,0.00142536588158835,0.0162049106744604,-0.0201436305314982,0.176075508410909,1.47831604933626,0.768385449085211,0.692496157703354,-0.050427309830355,0.0539289073596675,0.0246021867084411,0.0117100737350151,-0.016850471696657,0.00074320318225454,-0.000417246132199044,0.0138313157514326,-0.0161757408847141,0.174367341103118,-0.0154823743824303,-0.0221475471836181,0.0123287772364996,0.0327249001172448,-0.013939004246674,-0.00922088818816045,1.44732357205981,0.769809860653357,0.687464477400795,-0.0528019836320938,0.0557090609489991,0.023436907672829,0.0133512237659425,-0.0123003175036355,-0.000437383974068125,-0.000655559148850932,0.0101655411494463,-0.0179713458623643,0.169743694998743,-0.0150036881050015,-0.0233235569747839,0.0146539734838618,0.0330031325163485,-0.0144455059469243,-0.0287423566192426,0.0376734797214912,0.00643145619418377,0.000372006008225438,1.42122592805651,0.770708642282243,0.132685954278989,0.140519716966411,0.141362845095306,0.138399213085548,0.135903645775535,0.364632755470494,0.356798992783072,0.355955864654177,0.358919496663935,0.361415063973948
"ES.50_30",61.32754,55.54874,10.1785131728175,11.1383768426903,0.0441323526331893,-0.430655665822302,-0.644689601353513,0.246932893792676,500,500,10.6692447975243,0.541631587770947,1.05060180148175,1.07473345069253,0.591681184669002,1.61162079510705,0.725025883822328,0.941877361232272,0.742968268353319,2.12180632652038,6.81285026847066,1.05982597082379,1.04481487774283,1.04540510804956,0.728585770133176,0.995965707385834,0.754179103339472,1.35846389969652,1.06069464704835,1.15603677948065,1.16319660722847,1.14527960529961,0.993897465024678,0.864991392621524,0.918215000075577,0.768236641480608,0.852841180621875,-0.0359652784247168,0.0139646098517594,0.00223012455733922,0.0176320575096914,-0.0433634591601638,-0.0169572509878423,0.0331868876232577,-0.013258126198445,-0.00916906282413242,0.857053280533543,0.773029991335584,0.7458818656977,-0.0450230185137954,0.0149712411965545,0.00925243859871002,0.0128708203595837,-0.0276982050026116,-0.0129624360155676,0.0317663827298284,-0.0184456446069059,-0.019895441906709,0.155115966291146,0.710350732945775,0.782624235117862,0.741489702538623,-0.0481940811668254,0.011709330866668,0.0161410634758031,0.0102352409420166,-0.0209415574713031,-0.0140069851177053,0.0310054401684928,-0.0231907168444227,-0.0244786614486177,0.149322698976006,-0.0323037125236159,0.019504991640397,0.00652637454703428,0.0139695835627269,-0.00658422225904689,0.0301402114776474,0.698443077047338,0.784577147539352,0.737941553604064,-0.0469821962566416,0.0190992002391853,0.0186762173128518,0.0141310849678471,-0.0189938286310636,-0.014398905810497,0.0283119188765556,-0.0267084669767098,-0.03373071241832,0.141496987426048,-0.0367807207647463,0.0239627923443614,0.012280339870265,0.0149872756844183,-0.00971501742804147,0.00432922999949496,0.0116271306902767,0.0534094495348743,0.0327172223770798,0.715862489262967,0.78814091594139,0.0860618551266761,0.0803293294697312,0.0665792890149645,0.0654632160290677,0.0670958913070471,0.455569732644271,0.461302258301216,0.475052298755983,0.47616837174188,0.4745356964639
"ES.50_31",61.21944,55.86814,10.6972234559128,10.7824063043378,-0.0315460319490633,-0.561772345076404,-0.481675025237044,0.0357392832724011,500,500,10.7398993332702,0.498263515694479,1.0371056575797,1.09201324990796,0.806386274521972,1.24108003843964,1,0.947092746415569,0.857187850411946,3.19218309717411,1.32470727496424,1.08945038256349,1.1546542610056,1.03546985207909,0.606524538560606,0.926126676917941,0.840364293812593,1.4669638868386,1.21743879304669,1.19617122429472,1.22394944203157,1.19658155701225,0.976708408626319,0.858561805897804,1.69740112513747,0.768380835181568,0.825298995392835,-0.0218529853366458,0.0376788531397309,-0.0447274383526977,-0.0220582480234803,-0.0348803703254962,0.0164539192281544,0.00322252183587843,0.0395293170456115,-0.0156728527504257,1.74118874448342,0.778249518452652,0.695249451199379,-0.0344543742516546,0.034742272828373,-0.039106205600753,-0.0266166962630286,-0.0233907653536853,0.015490609529914,0.00616514224976042,0.0298605799510864,-0.0266230840933857,0.186760664571679,1.59762184929955,0.792719733112339,0.68175083114157,-0.042036320848143,0.0372608779250706,-0.0345981448631677,-0.0285776572086608,-0.0196295452965727,0.0157798538298092,0.00327823070941318,0.0284623509734233,-0.0408135173367174,0.175767624528789,-0.0117164126325128,0.0262199336291957,-0.00857449910040131,0.043200415776967,0.0100013898387727,0.0351711082461606,1.49855111207151,0.795781316601393,0.675791025217686,-0.0469007740189128,0.0353860018120068,-0.0351203136417241,-0.0281863632928364,-0.0169023488518559,0.0170791307089193,0.00316265832975079,0.0250590739108653,-0.0412390777190299,0.171878393696553,-0.0109382912155479,0.02548541793311,-0.00670308473423146,0.0424813784394165,0.0104715131622269,0.0185205481002155,0.0494304765239682,-0.0126409085076557,-0.00244983292106684,1.46747701035529,0.7969313299413,0.15804627887705,0.162123376621376,0.148755756429711,0.13953120653834,0.136637873858773,0.340217236817428,0.336140139073103,0.349507759264768,0.358732309156138,0.361625641835706
"ES.50_32",60.96916,55.59166,10.6057989438266,10.9569110265113,0.0752802905603852,-0.72520713749679,-0.59903356042375,0.206649470619934,500,500,10.7827842063115,0.498711640436281,1.04046425535939,0.901194783084628,0.647556414556175,1.5419074962979,0.876551918746483,1.20242914959934,0.901112294432002,6.46429209819069,2.07606219317126,1.04866963608157,1.00771736769564,1.03570530803451,1.94268476621401,0.900482384553712,0.958898189676441,1.54073193668999,1.10016590839099,1.18522905388578,1.1550490305465,1.25680707617219,1.03128456536102,0.855602902607907,1.36868978361625,0.758111813595864,0.829660762081267,-0.00690612087116992,0.0183598126357135,-0.00921374805093529,-0.00462827926191947,-0.03001047969838,0.00269455666103779,0.0163977198312405,0.0335460340118187,-0.00247972594214745,1.38980709123651,0.761841861992689,0.69895924928415,-0.0160371774489014,0.0235392924185617,0.00151198851048693,-0.00916560002687992,-0.016122135838026,0.00504217824760318,0.0156379266511471,0.0243867707930903,-0.0123381170387995,0.183836047336502,1.2597147606462,0.77522418978657,0.696230005914815,-0.0210147326485233,0.0240009686077987,0.00504544817889403,-0.00875338437107562,-0.0151726210705446,0.00479228429856751,0.015792182087065,0.0237573956308869,-0.0158210947569171,0.183102471000443,-0.0139723515626612,0.0199095720964211,0.00224870235559299,0.0127427123790919,0.0151141907164668,0.00603702489118495,1.24794757029193,0.775928446573751,0.696293964930752,-0.0175687063195604,0.0309803952173473,0.00771545711449972,-0.00656862141288889,-0.0120236090061811,0.00241991730521802,0.0116332658803719,0.0198883127135137,-0.0218974916070184,0.1759433990717,-0.0218983651476953,0.0230071022744573,0.0078320280575009,0.0122904524350219,0.00932375725200906,-0.0171708140738348,0.000928841724718599,0.0528856236540208,0.0388057905791588,1.20303465885695,0.779200881715204,0.126932873498027,0.128891301601215,0.116826483452099,0.115735189206649,0.111569946670432,0.371778766938254,0.369820338835065,0.381885156984182,0.382976451229631,0.387141693765848
"ES.50_33",60.48976,55.87062,10.047474240805,11.1366593275342,0.0371352107271038,-0.638934931705893,-0.462069656045769,0.141413933789151,500,500,10.6060576935352,0.435519033883396,1.03571578169124,1.09205020920499,0.737762240169274,1.45382345592643,0.71973094604023,0.917108753316503,0.600978388426228,2.57464702794295,2.86245742706126,1.06593538641196,1.08673808834393,1.02749164352057,0.8447204970005,0.85297086720526,0.856348546510405,1.39407341145294,1.00812146319941,1.07864839360266,1.07838394788689,1.03260341984362,1.00461129838742,0.850732919496019,1.26963261991793,0.74525470914373,0.8349062127748,-0.0140740956760486,0.00932829763181605,0.00142031809822722,0.0330411842106093,-0.0492110530813704,0.00264160132394355,0.013822293745405,0.0202305128314923,-0.0226595315605495,1.18366414163759,0.749591633951374,0.691717345337671,-0.0276853970935778,0.014295626556885,0.0132354809708132,0.025223952368695,-0.0323979910596038,0.00291128108642058,0.0154075776242816,0.0103051596577599,-0.0300256556603108,0.202598977811455,1.18278894448835,0.766923213721283,0.682792110537397,-0.0302539019621606,0.0154318543068019,0.0151421610650411,0.0257079234188966,-0.0286329165828512,0.00197728084434305,0.0145400001711117,0.0083864009416482,-0.0375428545050169,0.194474738980748,-0.0110356273035412,-0.000360204865978811,-0.0077703653027672,0.0305668211445152,-0.00399896266760459,0.0197975056876073,1.16181936114661,0.768283650535939,0.672854260403952,-0.0328324913488549,0.0217360716303938,0.0136616755494802,0.0282472104660153,-0.0226496710193483,0.000926813051781003,0.0104483009509237,0.00330694001916236,-0.0436433013563953,0.187345067483893,-0.0112264419655574,-0.00320232098871538,-0.00481802209956934,0.026197774924966,-0.00229481393501707,-0.0179880373131598,0.055666315873301,0.0291864212562047,0.00722421976970935,1.218824693997,0.771613023637875,0.119708251322432,0.111602649715839,0.111520131104822,0.109542998418232,0.114917788420095,0.315810782560963,0.323916384167557,0.323998902778574,0.325976035465164,0.320601245463301
"ES.50_34",61.29634,55.50232,10.9061599958974,10.4782462801661,-0.127023526464859,-0.594665721591455,-0.658850624806027,-0.143574914051805,500,500,10.6943436209037,0.541783601255781,1.04152510296264,1.22172555696376,1.0850513710277,0.891646966116298,0.822449487036768,1.14057579845228,0.907003010423103,3.6519239511812,1.18665162396035,1.11721090033211,1.17389380376408,1.03968993252585,1.23245002258838,0.801442968763115,0.81175933941731,1.41066183404359,1.27809948709278,1.30615925626257,1.26989969616882,1.33588835610567,1.057140545476,0.856082964881649,1.78954322775434,0.768653804766004,0.831287142561797,-0.0123909099101059,0.0183832340318531,0.00901031712666087,0.000403682307451531,-0.0523983210185213,-0.00828866114986512,0.00475630407753356,0.0426112070849107,-0.0179537238583536,1.8996452588873,0.773636532597201,0.719349417104202,-0.0201793486625257,0.017102659568312,0.0165956445826898,-0.0100129694207051,-0.0367137048014261,-0.00354637048242626,0.00437582698000867,0.037587302010973,-0.025118048095309,0.158624312790923,1.75646279841288,0.783540213100113,0.710125616403314,-0.0274719601076037,0.0218491759731683,0.020053438979972,-0.0124601621118929,-0.0335769872398378,-0.00511034252153784,0.00360456356600505,0.0355958153451805,-0.0341437093862108,0.150317784106982,-0.00114163431499402,0.00757470387825853,-0.0196990095354725,0.0190696923505464,0.0160023115515414,0.0260952084609538,1.6874560433191,0.785425616427651,0.705499299118402,-0.0306475169396057,0.0223764044378736,0.0207754720464402,-0.0119432887277641,-0.0294725133421484,-0.0042831670188918,0.00256207676652878,0.0326766669279883,-0.0369327740522731,0.146172320350107,-0.00273938483983295,0.00755345005388754,-0.0152196367802364,0.0184928988155465,0.0162243484996915,0.00521766697339645,0.0463831872061221,-0.00291696663806091,0.00967185685706307,1.6595092698014,0.786619811074395,0.167335489786995,0.177630841707214,0.164242225673355,0.157789585143001,0.155176355709914,0.374448111468786,0.364152759548567,0.377541375582426,0.38399401611278,0.386607245545868
"ES.50_35",61.286,55.14534,10.2243730570054,11.2086656500991,-0.0487731700404147,-0.709096893892845,-0.349729135504159,0.415704592462752,500,500,10.7278140845311,0.572405520044802,1.0521219729834,0.879459980713969,0.692874701024209,1.61224489795918,0.812734082621827,1.05862695667464,0.81310007450282,1.65962933908798,2.94550442534881,1.22977855057056,1.12793849954634,1.03803828133428,0.709543578685541,1.00280469313607,0.882739237317991,1.28612767338415,0.86993109444401,1.12676058730396,1.14727320048757,1.09606532158143,1.00981099919306,0.862588146174108,1.15039237527685,0.76981597608071,0.84691880275412,-0.0134153293320682,0.0276837540162224,-0.012701750754984,-0.00674097073164685,-0.0321883659224418,-0.00059809083291686,-0.0154601360660557,0.0282276161116066,-0.027260864541805,1.12118051990091,0.773058311881901,0.736920179152158,-0.0224447668239659,0.0305192054442451,-0.00835386687788647,-0.0128621116781639,-0.0120086693354658,0.00161439521814622,-0.0131794627387779,0.020434492791943,-0.0330523139736585,0.156481486792059,1.12561180288428,0.783239296600682,0.730829092240976,-0.0282379883529878,0.0381698622363088,-0.0091436858272846,-0.0138125491481483,-0.0125488464087456,-0.00278000155641322,-0.0162840573989472,0.0244327003881025,-0.0390023965243591,0.15249933921991,0.0209527291531191,-0.00712005704328395,0.00794071929404308,0.01167529260251,0.0295701413926769,0.0121876073682756,1.17278201814179,0.785000105119221,0.724186380778683,-0.0285412358150697,0.0424459329850435,-0.00794797366457053,-0.0156677773095996,-0.00623105766774256,-0.0015278161457713,-0.0177944980529233,0.0141519751370362,-0.0444424072070624,0.145542548781245,0.0145785385548245,-0.00638322660000937,0.0144269398607297,0.0109943075967629,0.0253487547372444,-0.0233963050284176,0.0521815257066643,0.0273226195816051,0.0245169820921601,1.1855093030148,0.788313843160683,0.107234555540597,0.104511553897786,0.104924618754099,0.109321620313393,0.110508002252223,0.465170964504205,0.467893966147016,0.467480901290703,0.463083899731409,0.461897517792579
